id,src,ref,hyp,conf,parse_warnings,timestamp_utc
70,"It is as if the Olympic torch itself were a flaming baton, passed from archer to swimmer to gymnast to triathlete.","Es ist, als wäre die olympische Fackel selbst ein brennender Stab, der vom Armbrustschützen zum Schwimmer zum Turner zum Triathleten gereicht wird.","Es ist, als wäre die olympische Fackel selbst ein brennender Staffelstab, weitergereicht vom Bogenschützen zum Schwimmer zum Turner zum Triathleten.",0.86,,2026-02-26T20:04:06.735636+00:00
71,"Investigators believe it was a dispute among Ulm's biker gangs, between a Kurdish gang and a Turkish gang.",Den Ermittlern zufolge geht es um einen Streit im Ulmer Rockermilieu zwischen einer kurdischen und einer türkischen Gang.,"Ermittler gehen davon aus, dass es sich um einen Streit zwischen den Biker-Gangs in Ulm handelte, zwischen einer kurdischen Gang und einer türkischen Gang.",0.98,,2026-02-26T20:04:09.468203+00:00
72,"They are judged on execution, difficulty and ""flight time,"" according to the official Olympic program.","Sie werden laut offiziellem Olympiaprogramm nach Ausführung, Schwierigkeitsgrad und ""Flugzeit"" bewertet.","Laut dem offiziellen olympischen Programm werden sie nach Ausführung, Schwierigkeit und „Flugzeit“ bewertet.",0.98,,2026-02-26T20:04:11.874843+00:00
73,"Mr Jones said: ""The three men thrown in the water are lucky to be alive and completely uninjured.","Herr Jones sagte: ""Die drei Männer, die ins Wasser geworfen wurden, haben Glück unverletzt und noch am Leben zu sein.","Herr Jones sagte: ""Die drei Männer, die ins Wasser geworfen wurden, haben Glück, am Leben und völlig unverletzt zu sein.""",0.93,,2026-02-26T20:04:14.317871+00:00
74,A front-row seat to the stunning architecture of the Los Angeles Central Library,Ein Sitz in der vordersten Reihe zur atemberaubenden Architektur der Zentralbibliothek von Los Angeles,Ein Platz in der ersten Reihe mit Blick auf die beeindruckende Architektur der Los Angeles Central Library,0.93,,2026-02-26T20:04:16.531855+00:00
75,The 29-year-old defended herself by saying she had suffered with bad toothache after an operation.,"Sie habe nach einer Operation starke Zahnschmerzen gehabt, verteidigte sich die 29-Jährige.","Die 29-Jährige verteidigte sich damit, dass sie nach einer Operation unter starken Zahnschmerzen gelitten habe.",0.98,,2026-02-26T20:04:20.899150+00:00
76,In a meeting with President Putin shown on state television both men claimed that the chief of staff was stepping down at his own request.,"Bei einem Treffen mit Präsident Putin, das im Fernsehen ausgestrahlt wurde, behaupteten beide Männer, dass der Stabschef auf eigenen Wunsch zurücktritt.","In einem im Staatsfernsehen gezeigten Treffen mit Präsident Putin behaupteten beide Männer, der Stabschef trete auf eigenen Wunsch zurück.",0.96,,2026-02-26T20:04:23.288896+00:00
77,"""VW must fully meet the requirements of my investigative committee and the KBA.""","""VW hat die Auflagen meiner Untersuchungskommission und des KBA vollumfänglich zu erfüllen.""",VW muss die Anforderungen meines Untersuchungsausschusses und des KBA vollständig erfüllen.,0.93,,2026-02-26T20:04:25.779985+00:00
78,"""My job isn't about a retirement tour.""","""Mein Job beinhaltet keine Abschieds-Tour.""",Mein Job ist keine Abschiedstournee.,0.74,,2026-02-26T20:04:27.946367+00:00
79,"Like the Olympics, Heathrow is an infrastructure project for the many, not just the few.",Wie die Olympischen Spiele ist Heathrow für viele und nicht für einzelne ein Infrastrukturprojekt.,"Wie die Olympischen Spiele ist Heathrow ein Infrastrukturprojekt für die vielen, nicht nur für die wenigen.",0.98,,2026-02-26T20:04:30.292862+00:00
80,"While many baseball legends take to the great stage over their last few games, Rodriguez had to sit on the sidelines.","Während viele Baseball-Legenden in ihren letzten Spielen noch einmal die große Bühne erhalten, musste Rodriguez häufig auf der Bank sitzen.","Während viele Baseball-Legenden in ihren letzten Spielen noch einmal auf der großen Bühne stehen, musste Rodriguez auf der Bank sitzen.",0.86,,2026-02-26T20:04:32.763709+00:00
81,Is Ethiopia about to crack?,Ist Äthiopien gerade dabei zusammenzubrechen?,"Steht Äthiopien kurz davor, zu zerbrechen?",0.93,,2026-02-26T20:04:34.907812+00:00
82,Law are constantly being passed in the name of anti-terrorism.,Ständig wird im Namen der Terrorbekämpfung an Gesetzen geschraubt.,Im Namen der Terrorismusbekämpfung werden ständig Gesetze verabschiedet.,0.96,,2026-02-26T20:04:37.275463+00:00
83,"The ""Intercultural Journey"" project continues.","Das Projekt ""Interkulturellen Reise"" geht weiter.","Das Projekt ""Interkulturelle Reise"" wird fortgesetzt.",0.93,,2026-02-26T20:04:39.388950+00:00
84,That is what the Hollywood star has made abundantly clear in an interview.,Das hat der Hollywood-Star in einem Interview jetzt unmissverständlich klar gemacht.,Das hat der Hollywood-Star in einem Interview unmissverständlich klargemacht.,0.96,,2026-02-26T20:04:41.817185+00:00
85,Then perpetrators discovered extortion software.,Dann entdeckten die Täter Erpressungs-Software für sich.,Dann entdeckten die Täter Erpressungssoftware.,0.86,,2026-02-26T20:04:45.417532+00:00
86,"""The last major flood we had was in March,"" said city administrator Lacy Landrum.","""Die letzte große Überschwemmung, die wir hatten, war im März,"" sagte Lacy Landrum von der Stadtverwaltung.","""Die letzte große Überschwemmung, die wir hatten, war im März"", sagte Stadtverwalterin Lacy Landrum.",0.96,,2026-02-26T20:04:47.781010+00:00
87,"At each stage, Alexandra Burkhardt and Heidi Faller were responsible for creating a delicious, nourishing dinner and breakfast.",An den Etappenzielen sorgten Alexandra Burkhardt und Heidi Faller für ein schmackhaftes wie auch stärkendes Abendessen und das Frühstück.,"In jeder Phase waren Alexandra Burkhardt und Heidi Faller dafür verantwortlich, ein köstliches, nahrhaftes Abendessen und Frühstück zuzubereiten.",0.96,,2026-02-26T20:04:51.314670+00:00
88,"The perpetrator is on the run, she said, and he is officially being sought.","Der Täter sei auf der Flucht, nach ihm werde öffentlich gefahndet.","Der Täter ist auf der Flucht, sagte sie, und er wird offiziell gesucht.",0.97,,2026-02-26T20:04:53.684599+00:00
89,The Portuguese Air Force said today the pilot of the P-3C Orion plane was on a training flight to identify fishing boats off the coast and had to drop so low because it was the only way of checking them.,"Die portugiesischen Luftstreitkräfte gaben heute an, dass sich der Pilot des P-3C Orion Flugzeugs auf einem Trainingsflug befand, um Fischerboote vor der Küste zu identifizieren und dabei so tief fliegen musste, dass dies die einzige Möglichkeit darstellte, sie zu erkennen.","Die portugiesische Luftwaffe teilte heute mit, dass sich der Pilot des Flugzeugs P-3C Orion auf einem Trainingsflug befand, um Fischerboote vor der Küste zu identifizieren, und so tief fliegen musste, weil dies die einzige Möglichkeit war, sie zu überprüfen.",0.97,,2026-02-26T20:04:56.534287+00:00
90,"Treats says nude calendar for 'women, as well as men'","Treats will Nacktkalendar für ""Frauen und für Männer""","Treats sagt, Nacktkalender seien für „Frauen ebenso wie Männer“.",0.86,,2026-02-26T20:04:58.952592+00:00
91,My last stop is a shop said to have inspired a fresh generation of vinyl lovers: Urban Outfitters.,"Mein letzter Halt ist ein Geschäft, von dem gesagt wird, dass eine neue Generation von Plattenliebhabern inspiriert haben soll: Urban Outfitters.","Mein letzter Halt ist ein Laden, der angeblich eine neue Generation von Vinyl-Liebhabern inspiriert hat: Urban Outfitters.",0.93,,2026-02-26T20:05:02.207403+00:00
92,"Especially savory are the accounts of the government's response to its hungry citizenry, like President Herbert Hoover's let-me-eat-cake attitude.","Insbesondere schmackhaft sind die Berichte über die Antwort der Regierung an die hungernden Bürger, wie Präsident Herbert Hoovers Lass-mich-Kuchen-Essen-Haltung.","Besonders pikant sind die Berichte über die Reaktion der Regierung auf ihre hungernde Bevölkerung, etwa Präsident Herbert Hoovers »Sollen sie doch Kuchen essen«-Haltung.",0.93,,2026-02-26T20:05:04.802972+00:00
93,It's a rare sight.,Seltener Anblick.,Es ist ein seltener Anblick.,0.98,,2026-02-26T20:05:08.736135+00:00
94,"United States' Simone Biles, left, and Aly Raisman embrace after winning gold and silver respectively for the artistic gymnastics women's individual all-around final at the 2016 Summer Olympics in Rio de Janeiro, Brazil, Thursday, Aug.","Die Amerikanerinnen Simone Biles, links, und Aly Raisman umarmen sich, nachdem sie jeweils Gold und Silber im Einzelmehrkampffinale der Frauen im Kunstturnen bei den Olympischen Sommerspielen 2016 in Rio de Janeiro, Brasilien, Donnerstag, gewonnen haben","Simone Biles aus den Vereinigten Staaten, links, und Aly Raisman umarmen sich, nachdem sie im Finale des Mehrkampfs der Frauen im Kunstturnen bei den Olympischen Sommerspielen 2016 in Rio de Janeiro, Brasilien, am Donnerstag, im Aug., Gold bzw. Silber gewonnen haben.",0.86,,2026-02-26T20:05:11.942561+00:00
95,Strong demand for medical technology in Asia has boosted Carl Zeiss Meditec's turnover.,Eine hohe Nachfrage nach Medizintechnik in Asien hat den Umsatz von Carl Zeiss Meditec angekurbelt.,Die starke Nachfrage nach Medizintechnik in Asien hat den Umsatz von Carl Zeiss Meditec gesteigert.,0.98,,2026-02-26T20:05:14.326201+00:00
96,"The safety systems include city emergency braking assistant (functions up to a speed of 32), collision warning system, and the lane departure warning system.","Zu den Sicherheitssystemen gehört der City-Notbremsassistent (arbeitet bis Tempo 32), das Kollisionswarnsystem und der Spurhalteassistent.","Zu den Sicherheitssystemen gehören der City-Notbremsassistent (funktioniert bis zu einer Geschwindigkeit von 32), das Kollisionswarnsystem und das Spurverlassenswarnsystem.",0.86,,2026-02-26T20:05:17.019070+00:00
97,"Two of the men were rescued by a local fishing boat, while the third man, aged 60, was found exhausted and clinging to a buoy without a lifejacket.","Zwei der Männer wurden von einem örtlichen Fischerboot gerettet, während der dritte Mann im Alter von 60 erschöpft und an einer Boje hängend ohne Rettungsweste aufgefunden wurde.","Zwei der Männer wurden von einem örtlichen Fischerboot gerettet, während der dritte Mann, 60 Jahre alt, erschöpft und ohne Rettungsweste an einer Boje klammernd aufgefunden wurde.",0.95,,2026-02-26T20:05:19.707866+00:00
98,"When the IOC announced that it would hold more than 2000 targeted doping checks in advance of the Rio games, it also announced, unusually, that athletes from Kenya and Russia would be examined particularly closely.","Bei der Ankündigung der vom IOC aufgelegten mehr als 2000 Doping-Zielkontrollen vor den Rio-Spielen wurde ungewöhnlicherweise vorher darauf hingewiesen, dass besonders Athleten aus Kenia und Russland ins Visier genommen werden.","Als das IOC ankündigte, dass es im Vorfeld der Spiele von Rio mehr als 2000 gezielte Dopingkontrollen durchführen werde, kündigte es außerdem ungewöhnlicherweise an, dass Athletinnen und Athleten aus Kenia und Russland besonders genau untersucht würden.",0.96,,2026-02-26T20:05:22.533258+00:00
99,"Skinner was the man Britain's coaches stuck with, seeing potential in the Scot which has now been realised.","Skinner war der Mann, bei dem sie blieben, als sie Potenzial in dem Schotten sahen, das sich jetzt entfaltet hat.","Skinner war der Mann, an dem die britischen Trainer festhielten, da sie in dem Schotten Potenzial sahen, das sich nun verwirklicht hat.",0.93,,2026-02-26T20:05:25.068607+00:00
100,De Maizière also presented a few new ideas.,Ein paar neue Ideen präsentiert de Maizière auch.,De Maizière stellte auch einige neue Ideen vor.,0.99,,2026-02-26T20:05:27.093760+00:00
101,"And even this week, state TV has been predicting cheaper fruit and vegetables once Turkish agricultural imports are permitted again.","Diese Woche prognostizierte das Staatsfernsehen billigeres Obst und Gemüse, sobald die türkischen Agrarimporte wieder erlaubt werden.","Und sogar in dieser Woche hat das staatliche Fernsehen billigere Obst- und Gemüsepreise vorhergesagt, sobald türkische Agrarimporte wieder zugelassen werden.",0.93,,2026-02-26T20:05:29.789585+00:00
102,"U.S. Wins 4th Straight in Women's Field Hockey, Setting Up Showdown With Britain","Die USA gewinnen viertes Match im Feldhockey der Frauen, ein Showdown mit Großbritannien steht bevor",USA gewinnt vierten Sieg in Folge im Frauen-Feldhockey und bereitet damit ein Duell mit Großbritannien vor,0.86,,2026-02-26T20:05:32.349131+00:00
103,"De facto, the administration cannot find any private homes.",De facto findet die Verwaltung keine privaten Wohnungen.,De facto kann die Verwaltung keine privaten Wohnhäuser finden.,0.86,,2026-02-26T20:05:34.338718+00:00
104,"Despite this, he believes they are achievable, and is not demanding anything that has no chance with the coalition partner.","Er halte dies trotzdem für zumutbar und fordere auch nichts, was beim Koalitionspartner ohnehin keine Chancen habe.","Trotzdem ist er der Ansicht, dass sie erreichbar sind, und fordert nichts, was beim Koalitionspartner keine Chance hat.",0.93,,2026-02-26T20:05:36.537291+00:00
105,"A culture of political correctness has led to a blind eye being turned to widespread voting fraud in Muslim communities, a devastating government report reveals today.","Eine Kultur der Political Correctness hat dazu geführt, dass weitverbreiteter Wahlbetrug in muslimischen Gemeinden wissentlich ignoriert wird wie ein vernichtender Regierungsbericht heute offenlegte.","Eine Kultur der politischen Korrektheit hat dazu geführt, dass bei weit verbreitetem Wahlbetrug in muslimischen Gemeinschaften ein Auge zugedrückt wurde, wie ein heute veröffentlichter, vernichtender Regierungsbericht enthüllt.",0.93,,2026-02-26T20:05:39.175381+00:00
106,"In the medium term, this could even grow to ""a few hundred thousand"", believes Ali Toprak, President of the association.","Mittelfristig könnten es sogar ""einige hunderttausend"" werden, glaubt der Verbandsvorsitzende Ali Toprak.","Mittelfristig könnte dies sogar auf „ein paar Hunderttausend“ anwachsen, glaubt Ali Toprak, Präsident des Verbands.",0.97,,2026-02-26T20:05:41.290876+00:00
