id,src,ref,hyp,conf,parse_warnings,timestamp_utc
68,He voiced particular alarm about postal voting fraud - in which senior members of the Muslim community were said to have exerted pressure on people to vote for a candidate of their choosing.,"Er äußerte sich insbesondere alarmierend zur betrügerischen Briefwahl - bei der ältere Mitglieder der muslimischen Gemeinschaft Druck auf Leute gemacht hätten, einen Kandidaten ihrer Wahl zu wählen.","Er äußerte besondere Besorgnis über Betrug bei der Briefwahl – bei dem hochrangige Mitglieder der muslimischen Gemeinschaft angeblich Druck auf Menschen ausgeübt haben, für einen Kandidaten ihrer Wahl zu stimmen.",0.73,,2026-02-27T00:01:11.622545+00:00
69,And it can be the case that several factors have an impact on each other.,"Und es kann sein, dass verschiedene Faktoren einander bedingen.","Und es kann der Fall sein, dass mehrere Faktoren sich gegenseitig beeinflussen.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:01:16.782090+00:00
70,"It is as if the Olympic torch itself were a flaming baton, passed from archer to swimmer to gymnast to triathlete.","Es ist, als wäre die olympische Fackel selbst ein brennender Stab, der vom Armbrustschützen zum Schwimmer zum Turner zum Triathleten gereicht wird.","Es ist, als ob die olympische Fackel selbst ein flammender Staffelstab wäre, der von Bogenschütze zu Schwimmer zu Turner zu Triathlet weitergegeben wird.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:01:22.526284+00:00
71,"Investigators believe it was a dispute among Ulm's biker gangs, between a Kurdish gang and a Turkish gang.",Den Ermittlern zufolge geht es um einen Streit im Ulmer Rockermilieu zwischen einer kurdischen und einer türkischen Gang.,"Ermittler glauben, dass es ein Streit zwischen Ulmer Rockerbanden war, zwischen einer kurdischen und einer türkischen Bande.",0.73,,2026-02-27T00:01:25.620868+00:00
72,"They are judged on execution, difficulty and ""flight time,"" according to the official Olympic program.","Sie werden laut offiziellem Olympiaprogramm nach Ausführung, Schwierigkeitsgrad und ""Flugzeit"" bewertet.","Sie werden nach AusfÃ¼hrung, Schwierigkeitsgrad und ""Flug",0.02,translation_no_json;confidence_no_json;confidence_from_regex,2026-02-27T00:01:30.875458+00:00
73,"Mr Jones said: ""The three men thrown in the water are lucky to be alive and completely uninjured.","Herr Jones sagte: ""Die drei Männer, die ins Wasser geworfen wurden, haben Glück unverletzt und noch am Leben zu sein.","Herr Jones sagte: ""Die drei Männer, die ins Wasser geworfen wurden, haben Glück, am Leben und völlig unverletzt zu sein.""",0.98,,2026-02-27T00:01:35.835423+00:00
74,A front-row seat to the stunning architecture of the Los Angeles Central Library,Ein Sitz in der vordersten Reihe zur atemberaubenden Architektur der Zentralbibliothek von Los Angeles,Ein Platz in der ersten Reihe zur atemberaubenden Architektur der Los Angeles Central Library,0.73,,2026-02-27T00:01:38.936272+00:00
75,The 29-year-old defended herself by saying she had suffered with bad toothache after an operation.,"Sie habe nach einer Operation starke Zahnschmerzen gehabt, verteidigte sich die 29-Jährige.","Die 29-Jährige verteidigte sich damit, dass sie nach einer Operation unter starken Zahnschmerzen gelitten hatte.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:01:43.955143+00:00
76,In a meeting with President Putin shown on state television both men claimed that the chief of staff was stepping down at his own request.,"Bei einem Treffen mit Präsident Putin, das im Fernsehen ausgestrahlt wurde, behaupteten beide Männer, dass der Stabschef auf eigenen Wunsch zurücktritt.","In einem im Staatsfernsehen gezeigten Treffen mit Präsident Putin behaupteten beide Männer, der Stabschef trete auf eigenen Wunsch zurück.",0.73,,2026-02-27T00:01:48.080142+00:00
77,"""VW must fully meet the requirements of my investigative committee and the KBA.""","""VW hat die Auflagen meiner Untersuchungskommission und des KBA vollumfänglich zu erfüllen.""",VW muss die Anforderungen meines Untersuchungsausschusses und des KBA vollständig erfüllen.,0.73,,2026-02-27T00:01:50.712211+00:00
78,"""My job isn't about a retirement tour.""","""Mein Job beinhaltet keine Abschieds-Tour.""",Bei meinem Job geht es nicht um eine Abschiedstour.,0.73,,2026-02-27T00:01:53.980507+00:00
79,"Like the Olympics, Heathrow is an infrastructure project for the many, not just the few.",Wie die Olympischen Spiele ist Heathrow für viele und nicht für einzelne ein Infrastrukturprojekt.,"Wie die Olympischen Spiele ist Heathrow ein Infrastrukturprojekt für die Vielen, nicht nur für die Wenigen.",0.09,confidence_no_json;confidence_from_regex,2026-02-27T00:01:58.628746+00:00
80,"While many baseball legends take to the great stage over their last few games, Rodriguez had to sit on the sidelines.","Während viele Baseball-Legenden in ihren letzten Spielen noch einmal die große Bühne erhalten, musste Rodriguez häufig auf der Bank sitzen.","Während viele Baseball-Legenden in ihren letzten Spielen die große Bühne betreten, musste Rodriguez auf der Seitenlinie sitzen.",0.73,,2026-02-27T00:02:03.658492+00:00
81,Is Ethiopia about to crack?,Ist Äthiopien gerade dabei zusammenzubrechen?,Steht Äthiopien vor dem Zerfall?,0.73,,2026-02-27T00:02:07.102932+00:00
82,Law are constantly being passed in the name of anti-terrorism.,Ständig wird im Namen der Terrorbekämpfung an Gesetzen geschraubt.,Gesetze werden ständig im Namen der Terrorismusbekämpfung verabschiedet.,0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:02:12.372894+00:00
83,"The ""Intercultural Journey"" project continues.","Das Projekt ""Interkulturellen Reise"" geht weiter.","Das Projekt ""Interkulturelle Reise"" wird fortgesetzt.",0.73,,2026-02-27T00:02:15.643629+00:00
84,That is what the Hollywood star has made abundantly clear in an interview.,Das hat der Hollywood-Star in einem Interview jetzt unmissverständlich klar gemacht.,Das hat der Hollywood-Star in einem Interview überdeutlich gemacht.,0.73,,2026-02-27T00:02:18.926107+00:00
85,Then perpetrators discovered extortion software.,Dann entdeckten die Täter Erpressungs-Software für sich.,Dann entdeckten Täter Erpressungssoftware.,0.73,,2026-02-27T00:02:21.741651+00:00
86,"""The last major flood we had was in March,"" said city administrator Lacy Landrum.","""Die letzte große Überschwemmung, die wir hatten, war im März,"" sagte Lacy Landrum von der Stadtverwaltung.","Die letzte groÃe Ãberschwemmung, die wir hatten, war im MÃ¤rz",0.98,translation_no_json;confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:02:28.061899+00:00
87,"At each stage, Alexandra Burkhardt and Heidi Faller were responsible for creating a delicious, nourishing dinner and breakfast.",An den Etappenzielen sorgten Alexandra Burkhardt und Heidi Faller für ein schmackhaftes wie auch stärkendes Abendessen und das Frühstück.,"In jeder Phase waren Alexandra Burkhardt und Heidi Faller für die Zubereitung eines köstlichen, nahrhaften Abendessens und Frühstücks verantwortlich.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:02:33.092085+00:00
88,"The perpetrator is on the run, she said, and he is officially being sought.","Der Täter sei auf der Flucht, nach ihm werde öffentlich gefahndet.","Der Täter ist auf der Flucht, sagte sie, und er wird offiziell gesucht.",0.73,,2026-02-27T00:02:37.000315+00:00
89,The Portuguese Air Force said today the pilot of the P-3C Orion plane was on a training flight to identify fishing boats off the coast and had to drop so low because it was the only way of checking them.,"Die portugiesischen Luftstreitkräfte gaben heute an, dass sich der Pilot des P-3C Orion Flugzeugs auf einem Trainingsflug befand, um Fischerboote vor der Küste zu identifizieren und dabei so tief fliegen musste, dass dies die einzige Möglichkeit darstellte, sie zu erkennen.","Die portugiesische Luftwaffe teilte heute mit, dass der Pilot des P-3C Orion Flugzeugs auf einem Trainingsflug war, um Fischerboote vor der Küste zu identifizieren, und so tief fliegen musste, weil dies die einzige Möglichkeit war, sie zu überprüfen.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:02:42.401222+00:00
90,"Treats says nude calendar for 'women, as well as men'","Treats will Nacktkalendar für ""Frauen und für Männer""","Treats sagt, Nacktkalender sei für 'Frauen, wie auch Männer'",0.95,,2026-02-27T00:02:45.598154+00:00
91,My last stop is a shop said to have inspired a fresh generation of vinyl lovers: Urban Outfitters.,"Mein letzter Halt ist ein Geschäft, von dem gesagt wird, dass eine neue Generation von Plattenliebhabern inspiriert haben soll: Urban Outfitters.","Meine letzte Station ist ein Geschäft, das eine neue Generation von Vinylliebhabern inspiriert haben soll: Urban Outfitters.",0.09,confidence_no_json;confidence_from_regex,2026-02-27T00:02:49.136898+00:00
92,"Especially savory are the accounts of the government's response to its hungry citizenry, like President Herbert Hoover's let-me-eat-cake attitude.","Insbesondere schmackhaft sind die Berichte über die Antwort der Regierung an die hungernden Bürger, wie Präsident Herbert Hoovers Lass-mich-Kuchen-Essen-Haltung.",Besonders,0.03,translation_no_json;confidence_no_json;confidence_from_regex,2026-02-27T00:02:54.902311+00:00
93,It's a rare sight.,Seltener Anblick.,Das ist ein seltener Anblick.,0.99,,2026-02-27T00:02:57.538876+00:00
94,"United States' Simone Biles, left, and Aly Raisman embrace after winning gold and silver respectively for the artistic gymnastics women's individual all-around final at the 2016 Summer Olympics in Rio de Janeiro, Brazil, Thursday, Aug.","Die Amerikanerinnen Simone Biles, links, und Aly Raisman umarmen sich, nachdem sie jeweils Gold und Silber im Einzelmehrkampffinale der Frauen im Kunstturnen bei den Olympischen Sommerspielen 2016 in Rio de Janeiro, Brasilien, Donnerstag, gewonnen haben",Die US-Amer,0.05,translation_no_json,2026-02-27T00:03:02.410813+00:00
95,Strong demand for medical technology in Asia has boosted Carl Zeiss Meditec's turnover.,Eine hohe Nachfrage nach Medizintechnik in Asien hat den Umsatz von Carl Zeiss Meditec angekurbelt.,Die starke Nachfrage nach Medizintechnik in Asien hat den Umsatz von Carl Zeiss Meditec gesteigert.,0.73,,2026-02-27T00:03:05.243327+00:00
96,"The safety systems include city emergency braking assistant (functions up to a speed of 32), collision warning system, and the lane departure warning system.","Zu den Sicherheitssystemen gehört der City-Notbremsassistent (arbeitet bis Tempo 32), das Kollisionswarnsystem und der Spurhalteassistent.","Die Sicherheitssysteme umfassen den Notbremsassistenten für die Stadt (funktioniert bis zu einer Geschwindigkeit von 32 km/h), das Kollisionswarnsystem und den Spurverlassenswarner.",0.07,confidence_no_json;confidence_from_regex,2026-02-27T00:03:10.046365+00:00
97,"Two of the men were rescued by a local fishing boat, while the third man, aged 60, was found exhausted and clinging to a buoy without a lifejacket.","Zwei der Männer wurden von einem örtlichen Fischerboot gerettet, während der dritte Mann im Alter von 60 erschöpft und an einer Boje hängend ohne Rettungsweste aufgefunden wurde.","Zwei der Männer wurden von einem lokalen Fischerboot ger gerettet, während der dritte Mann, 60 Jahre alt, erschöpft und ohne Schwimmweste an einer Boje klammernd gefunden wurde.",1.0,confidence_no_json;confidence_from_regex,2026-02-27T00:03:14.052041+00:00
98,"When the IOC announced that it would hold more than 2000 targeted doping checks in advance of the Rio games, it also announced, unusually, that athletes from Kenya and Russia would be examined particularly closely.","Bei der Ankündigung der vom IOC aufgelegten mehr als 2000 Doping-Zielkontrollen vor den Rio-Spielen wurde ungewöhnlicherweise vorher darauf hingewiesen, dass besonders Athleten aus Kenia und Russland ins Visier genommen werden.","Als das IOC ankündigte, dass es vor den Spielen in Rio mehr als 2000 gezielte Dopingkontrollen durchführen würde, gab es ungewöhnlicherweise auch bekannt, dass Athleten aus Kenia und Russland besonders genau untersucht würden.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:03:20.888898+00:00
99,"Skinner was the man Britain's coaches stuck with, seeing potential in the Scot which has now been realised.","Skinner war der Mann, bei dem sie blieben, als sie Potenzial in dem Schotten sahen, das sich jetzt entfaltet hat.","Skinner war der Mann, an dem die britischen Trainer festhielten, da sie in dem Schotten Potenzial sahen, das sich nun verwirklicht hat.",0.73,,2026-02-27T00:03:25.013428+00:00
100,De Maizière also presented a few new ideas.,Ein paar neue Ideen präsentiert de Maizière auch.,De Maizière präsentierte auch einige neue Ideen.,0.08,confidence_no_json;confidence_from_regex,2026-02-27T00:03:28.565802+00:00
101,"And even this week, state TV has been predicting cheaper fruit and vegetables once Turkish agricultural imports are permitted again.","Diese Woche prognostizierte das Staatsfernsehen billigeres Obst und Gemüse, sobald die türkischen Agrarimporte wieder erlaubt werden.","Und selbst diese Woche hat das Staatsfernsehen billigere Obst- und Gemüsesorten vorhergesagt, sobald türkische Agrarimporte wieder zugelassen werden.",0.73,,2026-02-27T00:03:31.539459+00:00
102,"U.S. Wins 4th Straight in Women's Field Hockey, Setting Up Showdown With Britain","Die USA gewinnen viertes Match im Feldhockey der Frauen, ein Showdown mit Großbritannien steht bevor",Die USA gewinnen das vierte Spiel in Folge im Damen-Feldhockey und bereiten sich auf ein Kräftemessen mit Großbritannien vor.,0.73,,2026-02-27T00:03:35.750145+00:00
103,"De facto, the administration cannot find any private homes.",De facto findet die Verwaltung keine privaten Wohnungen.,De facto kann die Verwaltung keine Privathäuser finden.,0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:03:40.454538+00:00
104,"Despite this, he believes they are achievable, and is not demanding anything that has no chance with the coalition partner.","Er halte dies trotzdem für zumutbar und fordere auch nichts, was beim Koalitionspartner ohnehin keine Chancen habe.","Trotzdem glaubt er, dass sie erreichbar sind, und fordert nichts, was beim Koalitionspartner keine Chance hat.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:03:45.605474+00:00
