id,provider,model_id,difficulty_bucket,src,ref,hyp,conf,chrf,bleu,error_within_model_q20,parse_warnings
396,openai,gpt-5.2,Q4,"As Minister of the Interior, however, he is responsible for results, and for reaching an ""achievable agreement"" within the coalition, he says.","Als Innenminister sei ihm aber an Ergebnissen gelegen und an einem ""erzielbaren Konsens"" innerhalb der Koalition.","Als Innenminister ist er jedoch für Ergebnisse verantwortlich und dafür, innerhalb der Koalition eine „erreichbare Einigung“ zu erzielen, sagt er.",0.93,46.18721299276088,8.383924775392588,1,
313,openai,gpt-5.2,Q4,"They can impact in various different ways: You could be exhausted, tired, poorly rested, suffer from difficulties concentrating and staying alert, be irritable, have mood swings or physical complains such as stomach ache or headaches.","Die Beeinträchtigung kann ganz unterschiedlich aussehen: Man ist abgeschlagen, müde, unausgeschlafen, hat Schwierigkeiten mit der Aufmerksamkeit und der Konzentration, ist leicht reizbar, hat Stimmungsschwankungen oder körperliche Beschwerden wie Magen- oder Kopfschmerzen.","Sie können sich auf verschiedene Weise auswirken: Sie könnten erschöpft, müde, schlecht ausgeruht sein, unter Schwierigkeiten leiden, sich zu konzentrieren und wach zu bleiben, reizbar sein, Stimmungsschwankungen haben oder körperliche Beschwerden wie Bauchschmerzen oder Kopfschmerzen.",0.93,46.35031624806941,11.421344613757881,1,
483,openai,gpt-5.2,Q3,"NHS watchdog NICE has advised that it should be given to people for four years, to further reduce the risk of cardiovascular problems.","Die Regulierungsbehörde NICE des NHS hat eine vier Jahre lange Einnahme empfohlen, um das Risiko kardiovaskulärer Probleme weiter zu reduzieren.","Die NHS-Aufsichtsbehörde NICE hat empfohlen, dass es Menschen vier Jahre lang verabreicht werden sollte, um das Risiko von Herz-Kreislauf-Problemen weiter zu senken.",0.93,46.39314475819873,15.055864855414343,1,
297,anthropic,claude-haiku-4-5-20251001,Q1,Soon the company will start retailing the vehicle.,In Kürze will der Konzern den Handel mit dem Transporter starten.,Bald wird das Unternehmen das Fahrzeug im Einzelhandel verkaufen.,0.92,16.61402482653343,3.435488317233919,1,
110,anthropic,claude-haiku-4-5-20251001,Q1,"However, volunteers are already aware of this.",Sensibilisiert seien die Helfer aber schon.,Allerdings sind sich Freiwillige dessen bereits bewusst.,0.92,16.71958695617606,5.522397783539471,1,
24,anthropic,claude-haiku-4-5-20251001,Q1,Brilliant all over.,Auf ganzer Linie brilliant.,Überall brillant.,0.92,19.76623893591111,14.127216461522432,1,
392,anthropic,claude-opus-4-6,Q1,She is on a roll.,Sie hat einen Lauf.,Sie ist gerade auf einer Erfolgswelle.,0.92,21.53862313261455,7.809849842300641,1,
198,openai,gpt-5-mini,Q1,This has not been noted.,Dies sei nicht erkennbar.,Das wurde nicht vermerkt.,0.92,22.199627857522596,12.70331870386537,1,
200,anthropic,claude-sonnet-4-5-20250929,Q1,"""We woke up and the water kept on coming,"" Hansford said.","""Wir sind aufgewacht und das Wasser strömte und strömte herein,"" sagte Hansford.",âWir wachten auf und das Wasser kam immer weiter,0.92,25.033283217449426,8.153616295286648,1,translation_no_json
166,anthropic,claude-opus-4-6,Q1,I needed to get paid so I had to get better quickly.,"Ich benötigte Geld, daher musste es mir bald wieder besser gehen.","Ich musste bezahlt werden, also musste ich schnell besser werden.",0.92,25.191634435258166,4.65910170176664,1,
342,anthropic,claude-haiku-4-5-20251001,Q2,"In addition, some key markets saw ""changed economic climates"", which led to fewer purchases.","Zudem habe es in einigen Kernmärkten durch ""veränderte wirtschaftliche Rahmenbedingungen"" eine Kaufzurückhaltung gegeben.","Darüber hinaus verzeichneten einige Schlüsselmärkte ""veränderte Wirtschaftsklimate"", was zu weniger Käufen führte.",0.92,27.54894426593208,5.816635421147515,1,
58,anthropic,claude-opus-4-6,Q1,Do the smiles convince?,Überzeugen die lächelnden Gesichter?,Überzeugt das Lächeln?,0.92,27.99969358842364,12.44023474812678,1,
11,openai,gpt-5-mini,Q1,"""The benefits of the restructuring programme will only become visible after 5 years,"" he said.","""Die Früchte der Umstrukturierung sind aber auch nach 5 Jahren noch nicht zu sehen"", hieß es.","„Die Vorteile des Restrukturierungsprogramms werden erst nach fünf Jahren sichtbar werden“, sagte er.",0.92,28.23094761934565,2.6629879653210757,1,
198,anthropic,claude-haiku-4-5-20251001,Q1,This has not been noted.,Dies sei nicht erkennbar.,Dies wurde nicht vermerkt.,0.92,28.76004447690613,14.058533129758727,1,
198,anthropic,claude-opus-4-6,Q1,This has not been noted.,Dies sei nicht erkennbar.,Dies wurde nicht vermerkt.,0.92,28.76004447690613,14.058533129758727,1,
328,anthropic,claude-haiku-4-5-20251001,Q2,"After a few minutes, the horse decided it wanted to go home, and raced back to its feeding trough at full tilt.","Nach einigen Minuten erinnerten sich die Pferde an ihren Feierabend, sie jagten im schnellen Galopp nach Hause zu den Futtertrögen.","Nach ein paar Minuten beschloss das Pferd, nach Hause gehen zu wollen, und raste mit voller Geschwindigkeit zurück zu seiner Futterkrippe.",0.92,28.83400681158515,4.303846266589084,1,
19,anthropic,claude-haiku-4-5-20251001,Q1,"All told, this is ""a mammoth task"".","Das alles sei schon eine ""Mammutaufgabe"".","Alles in allem ist dies ""eine gigantische Aufgabe"".",0.92,29.202886558045797,8.913765521398126,1,
438,anthropic,claude-haiku-4-5-20251001,Q2,"It would be ""impossible"" for them to bear these costs ""on a permanent basis, from a business perspective"".","Sie allein zu tragen, sei ""betriebswirtschaftlich dauerhaft nicht möglich"".","Es wäre ""unmöglich"" für sie, diese Kosten ""auf Dauer, aus geschäftlicher Perspektive"" zu tragen.",0.92,29.475387114515744,4.780204393760627,1,
291,anthropic,claude-haiku-4-5-20251001,Q2,"That's what the prosecutor must determine,"" said Hofstetter.","Das ist etwas, was der Staatsanwalt entscheiden muss,"" sagte Hofstetter.",Das muss der Staatsanwalt feststellen,0.92,29.716734247310463,4.199688916946862,1,translation_no_json
155,anthropic,claude-haiku-4-5-20251001,Q2,"""The man himself called up and admitted to having shot his partner,"" a police spokeswoman said.","""Der Mann hat selbst bei uns angerufen und angegeben, seine Lebensgefährtin erschossen zu haben"", sagte eine Polizeisprecherin.","Der Mann selbst rief an und gab zu, seinen Partner erschossen zu haben",0.92,30.431109532756818,8.442395746854904,1,translation_no_json
248,anthropic,claude-haiku-4-5-20251001,Q4,"Three people dressed in dark clothing and with their faces covered brandished a gun and demanded that staff at the cash-and-carry hand over cash. They made a run for it on foot, and then probably got into a silver VW Golf.","Unter Vorhalt einer Schusswaffe forderten drei dunkel gekleidete Personen, die ihre Gesichter vermummt hatten, von dem Angestellten des Getränkemarktes die Herausgabe von Bargeld und flüchteten anschließend zunächst zu Fuß und dann vermutlich mit einem silberfarbenen VW-Golf.","Drei Personen in dunkler Kleidung mit verdeckten Gesichtern zeigten eine Waffe und forderten das Personal des Cash-and-Carry auf, Bargeld herauszugeben. Sie ergriffen die Flucht zu Fuß und stiegen dann wahrscheinlich in einen silbernen VW Golf ein.",0.92,30.89072056475699,5.065796399195239,1,
325,anthropic,claude-haiku-4-5-20251001,Q3,"They were looking for a manager with people skills and communication skills, combined with years of experience in social work - a real jack-of-all-trades.","Gesucht wurde eine Verwaltungsfachkraft mit einem Talent für Sprachen und Menschen, verbunden mit einer langjährigen Erfahrung im Bereich der Sozialarbeit, eben eine eierlegende Wollmilchsau.","Sie suchten nach einem Manager mit Menschenkenntnis und Kommunikationsfähigkeiten, kombiniert mit jahrelanger Erfahrung in der Sozialarbeit - ein echter Allrounder.",0.92,31.066693084986994,4.008468233477078,1,
461,anthropic,claude-opus-4-6,Q1,"""To be honest, I don't really give a damn about things like that.""","""Ehrlich gesagt, sind mir diese Dinge eher schnuppe.""","Um ehrlich zu sein, solche Dinge sind mir wirklich völlig egal.",0.92,31.143604954507868,7.768562846380176,1,
153,openai,gpt-5-mini,Q2,Being singled out as a Gülen-supporter is career-destroying for teachers and other academics.,Die Brandmarkung als Gülen-Anhänger vernichtet Lehrern und anderen Akademikern die berufliche Existenz.,"Als Anhänger der Gülen-Bewegung abgestempelt zu werden, ist für Lehrer und andere Akademiker karrierezerstörend.",0.92,31.658519598098657,2.908317710573758,1,
482,anthropic,claude-haiku-4-5-20251001,Q1,"To me, his enthusiasm implied the opposite.",Mir schien sein Enthusiasmus eher das Gegenteil anzudeuten.,Für mich deutete seine Begeisterung auf das Gegenteil hin.,0.92,32.09159809910737,9.287528999566801,1,
223,anthropic,claude-sonnet-4-5-20250929,Q2,The approach allows Mr. Trump to push the limits of political speech and dial it back as needed.,Diese Methode erlaubt es Mr. Trump die sprachlichen Grenzen in der Politik zu verschieben und dann nach Bedarf zurück zu rudern.,"Der Ansatz ermöglicht es Herrn Trump, die Grenzen der politischen Rede auszuloten und sie bei Bedarf zurückzunehmen.",0.92,32.25316296781327,2.758343404975563,1,
473,anthropic,claude-haiku-4-5-20251001,Q2,The country however was not mentioned among the states one can call directly from the room.,"Das Land war allerdings nicht zwischen den Ländern aufgelistet, die direkt aus dem Hotelzimmer angerufen werden können.","Das Land wurde jedoch nicht unter den Staaten aufgeführt, die man direkt vom Zimmer aus anrufen kann.",0.92,32.71809427266304,7.012887580040735,1,
262,anthropic,claude-opus-4-6,Q3,"The same is true for electricity costs: in the previous calculations for 2011/2012, they are far below their current levels.","Das Gleiche gilt für Stromkosten, welche bei der vorherigen Kalkulation in den Jahren 2011/2012 noch deutlich unter dem jetzigen Niveau lagen.",Dasselbe gilt für die Stromkosten: In den früheren Berechnungen für 2011/2012 liegen sie weit unter ihrem aktuellen Niveau.,0.92,32.75643098844842,8.388695821090426,1,
438,openai,gpt-5-mini,Q2,"It would be ""impossible"" for them to bear these costs ""on a permanent basis, from a business perspective"".","Sie allein zu tragen, sei ""betriebswirtschaftlich dauerhaft nicht möglich"".","Es wäre aus geschäftlicher Sicht für sie „unmöglich“, diese Kosten „dauerhaft zu tragen“.",0.92,32.83382325323084,3.4585921141027365,1,
123,anthropic,claude-haiku-4-5-20251001,Q1,Sounds tricky?,Klingt schwierig?,Klingt knifflig?,0.92,32.896970486118285,34.66806371753173,1,
145,anthropic,claude-opus-4-6,Q2,"Despite that, according to Bratman, the situation in terms of the housing market is also hotting up.","Ungeachtet dessen, so Bratmann, bahne sich eine Verschärfung der Situation auf dem Wohnungsmarkt an.",Trotzdem heizt sich laut Bratman auch die Lage auf dem Wohnungsmarkt auf.,0.92,32.9522720930717,9.604706734275478,1,
288,anthropic,claude-haiku-4-5-20251001,Q3,"""It's occurring within a residential area in front of a home,"" Howard said to CBS affiliate KPHO earlier this month.","""Es geschieht in einer Wohngegend vor einem Haus,"" teilte Howard der KHPO, einer Tochtergesellschaft von CBS, Anfang des Monats mit.","""Es passiert in einem Wohngebiet vor einem Haus"", sagte Howard dem CBS-Sender KPHO bereits früher in diesem Monat.",0.92,33.03381946882789,8.015927649132236,1,
395,anthropic,claude-haiku-4-5-20251001,Q2,"You're not singing by yourself - and in a group of 50 people singing, who'll hear if a note's out here or there?","Man singt ja nicht allein - bei 50 singenden Menschen, wer hört da schon, wenn mal ein Ton daneben geht?","Du singst nicht allein - und in einer Gruppe von 50 Personen, die singen, wer wird es hören, wenn hier oder dort eine Note falsch ist?",0.92,33.06071338763915,7.232823449239034,1,
250,anthropic,claude-haiku-4-5-20251001,Q4,"""He (Anzrah) went to the doping check and alleged that he was Ferguson Rotich, handed in the sample, and signed for it,"" explained Stephan Arap Soi, Kenya's Chef de Mission.","""Er (Anzrah) ist zur Doping-Kontrollstation gegangen und hat sich als Ferguson Rotich ausgegeben, die Probe abgegeben und unterschrieben"", erklärte Kenias Chef de Mission Stephan Arap Soi.","Er (Anzrah) ging zur Dopingkontrolle und behauptete, Ferguson Rotich zu sein, reichte die Probe ein und unterzeichnete dafÃ¼r",0.92,33.08193767850203,10.005348126186979,1,translation_no_json
179,openai,gpt-5-mini,Q4,"The next day, they set off on the section towards St. Peter, the most demanding section, seeing them climb around 500 metres in altitude in sweltering heat, and then descend again.","Tags darauf trat man die Etappe nach St. Peter an, welche die anstrengenste Wegstrecke war, mussten doch bei schwüler Hitze zunächst rund 500 Höhenmeter abgestiegen und danach wieder erklommen werden.","Am nächsten Tag machten sie sich auf den Weg zum Abschnitt Richtung St. Peter, dem anspruchsvollsten Teil, in dem sie bei drückender Hitze etwa 500 Meter Höhe erklommen und dann wieder abstiegen.",0.92,33.192011283515576,5.3976467790265215,1,
245,anthropic,claude-haiku-4-5-20251001,Q1,He said he needed to reflect and analyse the reasons behind the debacle.,"Er müsse in Ruhe analysieren, welche Gründe zum Debakel geführt hätten.","Er sagte, er müsse die Gründe für das Desaster überdenken und analysieren.",0.92,33.28046881249678,4.44458779458587,1,
81,openai,gpt-5-mini,Q1,Is Ethiopia about to crack?,Ist Äthiopien gerade dabei zusammenzubrechen?,"Steht Äthiopien kurz davor, zu zerbrechen?",0.92,33.35179796135633,6.567274736060396,1,
179,anthropic,claude-haiku-4-5-20251001,Q4,"The next day, they set off on the section towards St. Peter, the most demanding section, seeing them climb around 500 metres in altitude in sweltering heat, and then descend again.","Tags darauf trat man die Etappe nach St. Peter an, welche die anstrengenste Wegstrecke war, mussten doch bei schwüler Hitze zunächst rund 500 Höhenmeter abgestiegen und danach wieder erklommen werden.","Am nächsten Tag machten sie sich auf den Weg zur Strecke nach St. Peter, dem anspruchsvollsten Abschnitt, bei dem sie in glühender Hitze etwa 500 Meter Höhe erklimmen und dann wieder hinabsteigen.",0.92,33.45624469519221,8.447773742536654,1,
358,anthropic,claude-haiku-4-5-20251001,Q3,"There were another two explosions early on Friday morning, with another person killed, according to the authorities.","Freitagfrüh gingen dann erneut zwei Sprengsätze hoch, dabei wurde laut den Behörden ein weiterer Mensch getötet.","Am frühen Freitagmorgen gab es zwei weitere Explosionen, wobei nach Angaben der Behörden eine weitere Person getötet wurde.",0.92,33.9961139970037,2.996515740268936,1,
250,anthropic,claude-sonnet-4-5-20250929,Q4,"""He (Anzrah) went to the doping check and alleged that he was Ferguson Rotich, handed in the sample, and signed for it,"" explained Stephan Arap Soi, Kenya's Chef de Mission.","""Er (Anzrah) ist zur Doping-Kontrollstation gegangen und hat sich als Ferguson Rotich ausgegeben, die Probe abgegeben und unterschrieben"", erklärte Kenias Chef de Mission Stephan Arap Soi.","âEr (Anzrah) ging zur Dopingkontrolle und gab vor, Ferguson Rotich zu sein, gab die Probe ab und unterschrieb dafÃ¼r",0.92,34.26373716510363,6.673891944870564,1,translation_no_json
11,anthropic,claude-haiku-4-5-20251001,Q1,"""The benefits of the restructuring programme will only become visible after 5 years,"" he said.","""Die Früchte der Umstrukturierung sind aber auch nach 5 Jahren noch nicht zu sehen"", hieß es.",âDie Vorteile des Umstrukturierungsprogramms werden erst nach 5 Jahren sichtbar,0.92,34.580854903688376,5.746166391236874,1,translation_no_json
158,anthropic,claude-haiku-4-5-20251001,Q4,"""If you don't submit to WADA/FINA checks a particular amount of time before the World Championships/Olympics, then you shouldn't be able to take part,"" the Hamburg resident stated, who now runs an ice-cream parlour.","""Wer nicht eine gewisse Zeit vor WM/OS von unabhängigen Kontrolleuren der WADA/FINA kontrolliert werden kann, darf nicht teilnehmen"", fordert der Wahl-Hamburger, der mittlerweile eine Eisdiele betreibt.","""Wenn man sich nicht zu einem bestimmten Zeitpunkt vor den Weltmeisterschaften/Olympischen Spielen WADA/FINA-Kontrollen unterzieht, sollte man nicht teilnehmen dürfen"", sagte der Hamburger Resident, der jetzt ein Eiscafé betreibt.",0.92,34.60566919610387,4.874286287450102,1,
207,openai,gpt-5-mini,Q2,"Because they often don't know how to get help, there needs to be more accommodation just for them, says Bahr.","Da sie sich oft nicht zu helfen wüssten, brauche es mehr Unterkünfte nur für sie, fordert Bahr.","Weil sie oft nicht wissen, wie sie Hilfe bekommen können, braucht es laut Bahr mehr Unterstützung, die speziell auf sie zugeschnitten ist.",0.92,34.73530495595259,4.320304869998879,1,
133,openai,gpt-5-mini,Q1,It is unfair to show them volunteers on site.,"Eigentlich ist es unfair, sie Helfern vor Ort zu stellen.","Es ist unfair, ihnen vor Ort Freiwillige zu zeigen.",0.92,35.20157637206626,11.13260756993763,1,
9,anthropic,claude-haiku-4-5-20251001,Q1,"But nevertheless, there were some breathtaking volleys to be seen.",Doch waren nichtsdestotrotz ausreichend atemberaubende Ballwechsel zu sehen.,Aber dennoch gab es einige atemberaubende Volleys zu sehen.,0.92,35.359661412600474,16.784459625186194,1,
300,anthropic,claude-haiku-4-5-20251001,Q1,This led to some lorries hurtling through residential areas.,"Was dazu führte, dass sich mancher Lkw in Wohngebieten verfranste.","Dies führte dazu, dass einige Lastwagen durch Wohngebiete rasten.",0.92,35.51070589510016,8.606119900909883,1,
300,openai,gpt-5-mini,Q1,This led to some lorries hurtling through residential areas.,"Was dazu führte, dass sich mancher Lkw in Wohngebieten verfranste.","Dies führte dazu, dass einige Lastwagen durch Wohngebiete rasteten.",0.92,35.539014408435364,8.606119900909883,1,
459,anthropic,claude-haiku-4-5-20251001,Q1,Detusche Post's electric truck in action.,Ein Elektro-Zustellfahrzeug der Deutschen Post in Aktion.,Detusche Post's Elektrolastwagen in Aktion.,0.92,35.57219869521645,21.64910073203448,1,
153,anthropic,claude-haiku-4-5-20251001,Q2,Being singled out as a Gülen-supporter is career-destroying for teachers and other academics.,Die Brandmarkung als Gülen-Anhänger vernichtet Lehrern und anderen Akademikern die berufliche Existenz.,"Als Gülen-Anhänger herausgegriffen zu werden, ist für Lehrer und andere Akademiker karrierezerstörend.",0.92,35.620915944180325,3.737437943747671,1,
390,anthropic,claude-haiku-4-5-20251001,Q1,The reason behind the move triggered even more outrage by the filmmaker.,"Der Grund, der dahinter stand, löste im Regisseur noch mehr Wut aus.",Der Grund für den Umzug löste beim Filmemacher noch mehr Empörung aus.,0.92,35.64811304181542,9.535390216798586,1,
308,anthropic,claude-haiku-4-5-20251001,Q3,"To prevent it from simply being stolen, it sinks down when measuring, making its wheels disappear into the armoured, bullet-proof exterior.","Damit er nicht einfach geklaut wird, ist er im Messbetrieb abgesenkt, so dass die Räder in der gepanzerten und übrigens auch schusssicheren Außenhülle verschwinden.","Um zu verhindern, dass es einfach gestohlen wird, senkt es sich beim Messen ab, wodurch seine Räder in die gepanzerte, kugelsichere Außenseite versinken.",0.92,36.27577724447655,4.625799890348224,1,
56,anthropic,claude-haiku-4-5-20251001,Q4,During training the German pulled a ligament in his knee. At least it's clear who'll be wearing the number one jersey for Barca: Claudio Bravo.,"Der Deutsche erlitt im Training eine Bänderstauchung im Knie, womit die Einserfrage bei Barca zumindest vorerst zugunsten von Claudio Bravo geklärt ist.","Während des Trainings zog sich der Deutsche einen Bänderriss im Knie zu. Zumindest ist klar, wer das Trikot mit der Nummer eins für Barca tragen wird: Claudio Bravo.",0.92,36.69946275202438,4.018258743085361,1,
56,anthropic,claude-sonnet-4-5-20250929,Q4,During training the German pulled a ligament in his knee. At least it's clear who'll be wearing the number one jersey for Barca: Claudio Bravo.,"Der Deutsche erlitt im Training eine Bänderstauchung im Knie, womit die Einserfrage bei Barca zumindest vorerst zugunsten von Claudio Bravo geklärt ist.","Während des Trainings zog sich der Deutsche einen Bänderriss im Knie zu. Zumindest ist klar, wer das Trikot mit der Nummer eins für Barca tragen wird: Claudio Bravo.",0.92,36.69946275202438,4.018258743085361,1,
248,openai,gpt-5-mini,Q4,"Three people dressed in dark clothing and with their faces covered brandished a gun and demanded that staff at the cash-and-carry hand over cash. They made a run for it on foot, and then probably got into a silver VW Golf.","Unter Vorhalt einer Schusswaffe forderten drei dunkel gekleidete Personen, die ihre Gesichter vermummt hatten, von dem Angestellten des Getränkemarktes die Herausgabe von Bargeld und flüchteten anschließend zunächst zu Fuß und dann vermutlich mit einem silberfarbenen VW-Golf.","Drei Personen, in dunkle Kleidung gekleidet und mit bedeckten Gesichtern, zückten eine Waffe und forderten das Personal im Cash-and-Carry auf, Bargeld herauszugeben. Sie flüchteten zu Fuß und stiegen dann vermutlich in einen silbernen VW Golf.",0.92,36.748097186628264,5.977395992572245,1,
82,anthropic,claude-haiku-4-5-20251001,Q1,Law are constantly being passed in the name of anti-terrorism.,Ständig wird im Namen der Terrorbekämpfung an Gesetzen geschraubt.,Gesetze werden ständig unter dem Vorwand der Terrorismusbekämpfung verabschiedet.,0.92,36.883776795573596,4.990049701936832,1,
310,anthropic,claude-haiku-4-5-20251001,Q2,This means that the heat lost per gram of a mouse is much bigger than that lost per gram of an elephant.,Der Wärmeverlust von einem Gramm Maus ist daher viel größer als bei einem Gramm Elefant.,"Das bedeutet, dass die pro Gramm verlorene Wärmemenge einer Maus viel größer ist als die pro Gramm verlorene Wärmemenge eines Elefanten.",0.92,37.05836347875442,4.657469807170696,1,
414,anthropic,claude-opus-4-6,Q2,The Union and the SPD are consequently focusing more and more on the issue of security.,Union und SPD bringen sich beim Thema innere Sicherheit daher zunehmend in Stellung.,Die Union und die SPD konzentrieren sich daher immer stärker auf das Thema Sicherheit.,0.92,37.182628492372025,7.432998184513635,1,
264,openai,gpt-5-mini,Q3,"According to the judgement, the organiser had not violated its information obligation.","Er habe seine Informationspflichten also nicht verletzt, so das Urteil.",Dem Urteil zufolge hatte der Veranstalter seiner Informationspflicht nicht zuwidergehandelt.,0.92,37.23465768269111,4.503733751056995,1,
331,anthropic,claude-haiku-4-5-20251001,Q3,"After several regional authorities had done so, the body charged with protecting the constitution across Germany has also put the group on a watchlist.",Nach mehreren Landesämtern haben auch die Verfassungsschützer im Bund die Gruppe unter Beobachtung gestellt.,"Nachdem mehrere regionale Behörden dies getan hatten, hat auch die für den Schutz der Verfassung in ganz Deutschland zuständige Behörde die Gruppe auf eine Beobachtungsliste gesetzt.",0.92,37.329224622488645,3.9936381761886643,1,
429,anthropic,claude-haiku-4-5-20251001,Q1,The £1.35bn project is now due to be complete by May 2017,"Das £ 1,35 Mrd. teure Projekt soll bis Mai 2017 fertiggestellt werden","Das 1,35-Milliarden-Pfund-Projekt soll nun bis Mai 2017 abgeschlossen sein",0.92,37.42379370633354,13.832283585102266,1,
51,anthropic,claude-haiku-4-5-20251001,Q2,"""We always tell victims not to pay up: that simply exacerbates the problem,"" explains Kleczynski.","""Wir sagen den Opfern immer: Zahlt nicht, ihr fördert damit nur das Problem"", erklärt Kleczynski.","Wir sagen Opfern immer, dass sie nicht zahlen sollen: Das verschÃ¤rft das Problem nur",0.92,37.921622055244505,7.042391001328547,1,translation_no_json
331,openai,gpt-5-mini,Q3,"After several regional authorities had done so, the body charged with protecting the constitution across Germany has also put the group on a watchlist.",Nach mehreren Landesämtern haben auch die Verfassungsschützer im Bund die Gruppe unter Beobachtung gestellt.,"Nachdem mehrere regionale Behörden dies getan hatten, hat auch die für den Schutz der Verfassung in ganz Deutschland zuständige Stelle die Gruppe auf eine Beobachtungsliste gesetzt.",0.92,38.10256562159659,3.9936381761886643,1,
175,anthropic,claude-haiku-4-5-20251001,Q4,"He said the jet had flown slightly lower than normal because of poor visibility caused by the smoke from nearby wildfires, but the air force insisted no-one's safety had been compromised.","Der Sprecher sagte, dass der Jet aufgrund der schlechten Sichtverhältnisse durch sich in der Nähe befindliche Flächenbrände etwas tiefer als üblich flog, allerdings beharrten die Luftstreitkräfte darauf, dass die Sicherheit zu keiner Zeit gefährdet war.","Er sagte, das Flugzeug sei wegen der schlechten Sicht durch den Rauch von nahegelegenen Waldbränden etwas niedriger als normal geflogen, aber die Luftwaffe bestand darauf, dass die Sicherheit von niemandem gefährdet worden sei.",0.92,38.304590737672235,13.08029223371394,1,
387,openai,gpt-5-mini,Q3,"As a result of the increase in the number of refugees, the association is expecting that many classes will want to take part.","Angesichts der gestiegenen Flüchtlingszahlen rechnet der Verein mit vielen Klassen, die sich beteiligen wollen.","Infolge des Anstiegs der Zahl der Geflüchteten rechnet der Verein damit, dass viele Klassen teilnehmen möchten.",0.92,38.34815073810666,9.880782578056978,1,
429,openai,gpt-5-mini,Q1,The £1.35bn project is now due to be complete by May 2017,"Das £ 1,35 Mrd. teure Projekt soll bis Mai 2017 fertiggestellt werden","Das 1,35-Milliarden-Pfund-Projekt soll nun bis Mai 2017 abgeschlossen sein.",0.92,38.349420250213015,14.33438923240772,1,
469,anthropic,claude-haiku-4-5-20251001,Q1,He'd go before work and order the same thing without fail.,Er ging dort vor der Arbeit und bestellte unweigerlich immer Dasselbe.,Er würde vor der Arbeit gehen und immer das Gleiche bestellen.,0.92,38.64433784146388,15.58010570411745,1,
245,openai,gpt-5-nano,Q1,He said he needed to reflect and analyse the reasons behind the debacle.,"Er müsse in Ruhe analysieren, welche Gründe zum Debakel geführt hätten.","Er sagte, er müsse nachdenken und die Gründe für das Debakel analysieren.",0.92,38.78376344608013,4.6192151051305474,1,
2,anthropic,claude-haiku-4-5-20251001,Q3,Ankara is angry with the West for what it considers a weak response to the attempted takeover.,"Ankara ist auf den Westen wütend, da es dessen Reaktion auf die versuchte Machtübernahme als schwache Antwort betrachtet.","Ankara ist verärgert über die westliche Reaktion, die es als schwach gegenüber dem Putschversuch betrachtet.",0.92,38.83087196769595,6.6406161479781876,1,
234,anthropic,claude-sonnet-4-5-20250929,Q1,Any missteps quickly enter the public record.,Sämtliche Fehltritte gelangen an die Öffentlichkeit.,Jeder Fehltritt gelangt schnell in die öffentlichen Aufzeichnungen.,0.92,38.92983525345444,5.669791110976001,1,
221,openai,gpt-5-mini,Q3,"The holidaymakers blamed a malfunctioning sewage treatment plant, which they believed to have polluted the seawater.","Ihre Erkrankung führten die Urlauber auf eine defekte Kläranlage zurück, die angeblich das Meerwasser verschmutzt hatte.","Die Feriengäste gaben einer defekten Kläranlage die Schuld, von der sie glaubten, sie habe das Meerwasser verschmutzt.",0.92,38.99273345820981,8.808424865565325,1,
294,anthropic,claude-haiku-4-5-20251001,Q1,"That's younger people, not older ones, late teens who are just getting into it.","Das sind jüngere Leute, nicht ältere, die erst langsam reinkommen.","Das sind jüngere Menschen, keine älteren, späte Teenager, die gerade anfangen.",0.92,39.08694245075343,13.380161378318954,1,
387,anthropic,claude-haiku-4-5-20251001,Q3,"As a result of the increase in the number of refugees, the association is expecting that many classes will want to take part.","Angesichts der gestiegenen Flüchtlingszahlen rechnet der Verein mit vielen Klassen, die sich beteiligen wollen.","Aufgrund der gestiegenen Anzahl von Flüchtlingen erwartet der Verband, dass viele Klassen teilnehmen möchten.",0.92,39.16009081772118,6.43716525407242,1,
223,anthropic,claude-opus-4-6,Q2,The approach allows Mr. Trump to push the limits of political speech and dial it back as needed.,Diese Methode erlaubt es Mr. Trump die sprachlichen Grenzen in der Politik zu verschieben und dann nach Bedarf zurück zu rudern.,"Der Ansatz erlaubt es Herrn Trump, die Grenzen der politischen Rede auszuloten und bei Bedarf zurückzurudern.",0.92,39.30977236257193,4.7387915730105865,1,
272,anthropic,claude-sonnet-4-5-20250929,Q3,"Jewish filmmaker slams Berlin hotel for removing Israel dial code after Arab ""request"" - RT News","Jüdischer Regisseur zerschlägt Berliner Hotel, weil israelische Vorwahl nach ""arabischer"" Aufforderung entfernt wurde - RT News",JÃ¼discher Filmemacher kritisiert Berliner Hotel fÃ¼r Entfernung der israelischen Vorwahl nach arabischer âAnfrage,0.92,39.3394817579689,5.823104384981076,1,translation_no_json
179,anthropic,claude-opus-4-6,Q4,"The next day, they set off on the section towards St. Peter, the most demanding section, seeing them climb around 500 metres in altitude in sweltering heat, and then descend again.","Tags darauf trat man die Etappe nach St. Peter an, welche die anstrengenste Wegstrecke war, mussten doch bei schwüler Hitze zunächst rund 500 Höhenmeter abgestiegen und danach wieder erklommen werden.","Am nächsten Tag machten sie sich auf den Weg in Richtung St. Peter, die anspruchsvollste Etappe, bei der sie in glühender Hitze rund 500 Höhenmeter erklimmen und anschließend wieder absteigen mussten.",0.92,39.550901772801936,8.447773742536654,1,
