provider,model_id,id,src,ref,hyp,conf,parse_warnings,timestamp_utc,latency_translate_s,latency_conf_s,input_tokens,output_tokens
anthropic,claude-haiku-4-5-20251001,58,Do the smiles convince?,Überzeugen die lächelnden Gesichter?,Überzeugen die Lächeln?,0.85,,2026-02-26T22:21:19.919026+00:00,0.679558515548706,0.7349472045898438,201,29
anthropic,claude-haiku-4-5-20251001,59,This is generally used by large US banks.,Das nutzen gerade große US-Banken.,Dies wird allgemein von großen US-Banken verwendet.,0.95,,2026-02-26T22:21:21.425861+00:00,0.8078615665435791,0.6983652114868164,211,33
anthropic,claude-haiku-4-5-20251001,60,"""Groups such as the ""Identitäre Bewegung"" are trying to approach their target group on their level,"" said the head of constitutional protection.","""Gruppen wie die 'Identitäre Bewegung' versuchen, ihre Zielgruppe da abzuholen, wo sie steht"", sagte der Verfassungsschutzchef.","""Gruppen wie die 'Identitäre Bewegung' versuchen, ihre Zielgruppe auf deren Ebene anzusprechen"", sagte der Leiter des Verfassungsschutzes.",0.95,,2026-02-26T22:21:23.113583+00:00,1.0350632667541504,0.6520774364471436,296,72
anthropic,claude-haiku-4-5-20251001,61,"There was no whipped cream, just prunes, a little bit of flour, sugar, water and cinnamon.","Es gab keine geschlagene Sahne, nur Pflaumen, etwas Mehl, Zucker, Wasser und Zimt.","Es gab keine Schlagsahne, nur Pflaumen, ein wenig Mehl, Zucker, Wasser und Zimt.",0.95,,2026-02-26T22:21:24.536951+00:00,0.7675316333770752,0.6551904678344727,264,54
anthropic,claude-haiku-4-5-20251001,62,"After he had beaten 16 rivals from within the Republican camp, doubt is now growing as to whether he will be successful in the race for the White House.","Nachdem er 16 Rivalen innerhalb des eigenen republikanischen Lagers aus dem Rennen geworfen hat, wachsen nun die Zweifel an seinem Erfolg im Kampf um das Weiße Haus.","Nachdem er 16 Rivalen aus den eigenen Reihen der Republikaner besiegt hatte, wachsen nun Zweifel, ob er im Rennen um das Weiße Haus erfolgreich sein wird.",0.92,,2026-02-26T22:21:26.439892+00:00,1.0063953399658203,0.8959372043609619,301,75
anthropic,claude-haiku-4-5-20251001,63,Tourists on the beach at Aveiro were terrified when the plane appeared out of the murk and flew at an incredibly low altitude,"Touristen am Strand von Aveiro waren in Panik versetzt, als das Flugzeug aus der Dunkelheit kam und unglaublich tief flog","Touristen am Strand von Aveiro waren entsetzt, als das Flugzeug aus dem Dunst auftauchte und in unglaublich niedriger Höhe flog",0.92,,2026-02-26T22:21:28.187958+00:00,1.0358912944793701,0.7115821838378906,280,64
anthropic,claude-haiku-4-5-20251001,64,"But the target group wasn't right: there were more people from North Rhine-Westphalia, Berlin and Saxony there than people from Mecklenburg-Vorpommern.","Aber die Zielgruppe stimmte nicht, es waren mehr Nordrhein-Westfalen, Berliner und Sachsen da als Mecklenburger und Vorpommern.","Aber die Zielgruppe stimmte nicht: Es gab dort mehr Menschen aus Nordrhein-Westfalen, Berlin und Sachsen als Menschen aus Mecklenburg-Vorpommern.",0.95,,2026-02-26T22:21:29.611430+00:00,0.8293919563293457,0.5935173034667969,309,67
anthropic,claude-haiku-4-5-20251001,65,"Doctors recommend an examination in a sleep lab for patients whose snoring disrupts their breathing, for people who feel abnormally sleepy during the day, for sleepwalkers, or if the cause of a sleep disorder cannot be pinpointed, explains Fietze.","Zur Untersuchung im Schlaflabor raten Mediziner zum Beispiel bei Schnarchen mit Atemaussetzern, bei krankhafter Tagesmüdigkeit, bei Schlafwandlern oder wenn man die Ursache einer Durchschlafstörung nicht findet, erklärt Fietze.","Ärzte empfehlen eine Untersuchung in einem Schlaflabor für Patienten, deren Schnarchen ihre Atmung unterbricht, für Menschen, die sich tagsüber abnorm schläfrig fühlen, für Schlafwandler oder wenn die Ursache einer Schlafstörung nicht genau bestimmt werden kann, erklärt Fietze.",0.92,,2026-02-26T22:21:31.400024+00:00,1.1198742389678955,0.6680879592895508,392,116
anthropic,claude-haiku-4-5-20251001,66,"In Bavaria, the seven district governments are responsible for providing accommodation for refugees.",In Bayern sind die sieben Bezirksregierungen für die Unterbringung von Flüchtlingen zuständig.,In Bayern sind die sieben Bezirksregierungen für die Bereitstellung von Unterkünften für Flüchtlinge zuständig.,0.95,,2026-02-26T22:21:33.000392+00:00,0.8471460342407227,0.7526602745056152,245,55
anthropic,claude-haiku-4-5-20251001,67,His mother stares at the tabletop.,Seine Mutter starrt auf die Tischplatte.,Seine Mutter starrt auf die Tischplatte.,0.95,,2026-02-26T22:21:34.387419+00:00,0.7426297664642334,0.6439034938812256,212,32
anthropic,claude-haiku-4-5-20251001,68,He voiced particular alarm about postal voting fraud - in which senior members of the Muslim community were said to have exerted pressure on people to vote for a candidate of their choosing.,"Er äußerte sich insbesondere alarmierend zur betrügerischen Briefwahl - bei der ältere Mitglieder der muslimischen Gemeinschaft Druck auf Leute gemacht hätten, einen Kandidaten ihrer Wahl zu wählen.","Er äußerte besondere Besorgnis über Wahlbetrug per Post - wobei hochrangige Mitglieder der muslimischen Gemeinde angeblich Druck auf Menschen ausgeübt haben sollen, um für einen Kandidaten ihrer Wahl zu stimmen.",0.92,,2026-02-26T22:21:36.434711+00:00,1.299243450164795,0.7477691173553467,315,85
anthropic,claude-haiku-4-5-20251001,69,And it can be the case that several factors have an impact on each other.,"Und es kann sein, dass verschiedene Faktoren einander bedingen.","Und es kann der Fall sein, dass mehrere Faktoren sich gegenseitig beeinflussen.",0.92,,2026-02-26T22:21:38.063683+00:00,0.9731717109680176,0.6556475162506104,234,42
anthropic,claude-haiku-4-5-20251001,70,"It is as if the Olympic torch itself were a flaming baton, passed from archer to swimmer to gymnast to triathlete.","Es ist, als wäre die olympische Fackel selbst ein brennender Stab, der vom Armbrustschützen zum Schwimmer zum Turner zum Triathleten gereicht wird.","Es ist, als wäre die Olympische Fackel selbst ein brennender Stab, der von Bogenschütze zu Schwimmer zu Gymnast zu Triathlet weitergegeben wird.",0.92,,2026-02-26T22:21:40.153694+00:00,0.91764235496521,1.1720962524414062,284,68
anthropic,claude-haiku-4-5-20251001,71,"Investigators believe it was a dispute among Ulm's biker gangs, between a Kurdish gang and a Turkish gang.",Den Ermittlern zufolge geht es um einen Streit im Ulmer Rockermilieu zwischen einer kurdischen und einer türkischen Gang.,"Ermittler gehen davon aus, dass es sich um einen Streit zwischen Ulms Motorradgangs handelte, zwischen einer kurdischen Gang und einer türkischen Gang.",0.85,,2026-02-26T22:21:41.809727+00:00,0.9506900310516357,0.7047486305236816,272,60
anthropic,claude-haiku-4-5-20251001,72,"They are judged on execution, difficulty and ""flight time,"" according to the official Olympic program.","Sie werden laut offiziellem Olympiaprogramm nach Ausführung, Schwierigkeitsgrad und ""Flugzeit"" bewertet.","Sie werden nach Ausführung, Schwierigkeit und ""Flugzeit"" bewertet, gemäß dem offiziellen Olympiaprogramm.",0.95,,2026-02-26T22:21:43.338570+00:00,0.9324946403503418,0.5957188606262207,256,57
anthropic,claude-haiku-4-5-20251001,73,"Mr Jones said: ""The three men thrown in the water are lucky to be alive and completely uninjured.","Herr Jones sagte: ""Die drei Männer, die ins Wasser geworfen wurden, haben Glück unverletzt und noch am Leben zu sein.","Herr Jones sagte: ""Die drei Männer, die ins Wasser geworfen wurden, haben Glück, dass sie am Leben sind und völlig unverletzt.",0.92,,2026-02-26T22:21:44.929775+00:00,0.9215273857116699,0.6690666675567627,265,59
anthropic,claude-haiku-4-5-20251001,74,A front-row seat to the stunning architecture of the Los Angeles Central Library,Ein Sitz in der vordersten Reihe zur atemberaubenden Architektur der Zentralbibliothek von Los Angeles,Ein Platz in der ersten Reihe zur atemberaubenden Architektur der Los Angeles Central Library,0.92,,2026-02-26T22:21:46.370571+00:00,0.7951040267944336,0.6449005603790283,233,43
anthropic,claude-haiku-4-5-20251001,75,The 29-year-old defended herself by saying she had suffered with bad toothache after an operation.,"Sie habe nach einer Operation starke Zahnschmerzen gehabt, verteidigte sich die 29-Jährige.","Die 29-Jährige verteidigte sich damit, dass sie nach einer Operation unter starken Zahnschmerzen gelitten hatte.",0.92,,2026-02-26T22:21:48.189313+00:00,1.211920976638794,0.605989933013916,258,52
anthropic,claude-haiku-4-5-20251001,76,In a meeting with President Putin shown on state television both men claimed that the chief of staff was stepping down at his own request.,"Bei einem Treffen mit Präsident Putin, das im Fernsehen ausgestrahlt wurde, behaupteten beide Männer, dass der Stabschef auf eigenen Wunsch zurücktritt.","In einem auf staatlichem Fernsehen gezeigten Treffen mit Präsident Putin behaupteten beide Männer, dass der Stabschef auf eigenen Wunsch zurücktritt.",0.92,,2026-02-26T22:21:50.188361+00:00,1.1373615264892578,0.8611648082733154,279,67
anthropic,claude-haiku-4-5-20251001,77,"""VW must fully meet the requirements of my investigative committee and the KBA.""","""VW hat die Auflagen meiner Untersuchungskommission und des KBA vollumfänglich zu erfüllen.""",VW muss die Anforderungen meines Untersuchungsausschusses und des KBA vollständig erfüllen.,0.95,,2026-02-26T22:21:51.726894+00:00,0.7751870155334473,0.7628347873687744,245,50
anthropic,claude-haiku-4-5-20251001,78,"""My job isn't about a retirement tour.""","""Mein Job beinhaltet keine Abschieds-Tour.""",Mein Job geht nicht um eine Abschiedstournee.,0.85,,2026-02-26T22:21:53.403038+00:00,0.818622350692749,0.8569865226745605,215,35
anthropic,claude-haiku-4-5-20251001,79,"Like the Olympics, Heathrow is an infrastructure project for the many, not just the few.",Wie die Olympischen Spiele ist Heathrow für viele und nicht für einzelne ein Infrastrukturprojekt.,"Wie die Olympischen Spiele ist Heathrow ein Infrastrukturprojekt für viele, nicht nur für wenige.",0.95,,2026-02-26T22:21:55.090968+00:00,1.0248486995697021,0.6625139713287354,253,51
anthropic,claude-haiku-4-5-20251001,80,"While many baseball legends take to the great stage over their last few games, Rodriguez had to sit on the sidelines.","Während viele Baseball-Legenden in ihren letzten Spielen noch einmal die große Bühne erhalten, musste Rodriguez häufig auf der Bank sitzen.","Während viele Baseballlegenden in ihren letzten Spielen auf der großen Bühne standen, musste Rodriguez auf der Seitenlinie sitzen.",0.85,,2026-02-26T22:21:56.536711+00:00,0.8160045146942139,0.6291790008544922,268,60
anthropic,claude-haiku-4-5-20251001,81,Is Ethiopia about to crack?,Ist Äthiopien gerade dabei zusammenzubrechen?,Wird Äthiopien gleich auseinander brechen?,0.85,,2026-02-26T22:21:58.140696+00:00,0.8978958129882812,0.7055463790893555,205,34
anthropic,claude-haiku-4-5-20251001,82,Law are constantly being passed in the name of anti-terrorism.,Ständig wird im Namen der Terrorbekämpfung an Gesetzen geschraubt.,Gesetze werden ständig unter dem Vorwand der Terrorismusbekämpfung verabschiedet.,0.92,,2026-02-26T22:21:59.580345+00:00,0.7986769676208496,0.6404507160186768,234,48
anthropic,claude-haiku-4-5-20251001,83,"The ""Intercultural Journey"" project continues.","Das Projekt ""Interkulturellen Reise"" geht weiter.","Das Projekt ""Interkulturelle Reise"" wird fortgesetzt.",0.95,,2026-02-26T22:22:01.009362+00:00,0.7441182136535645,0.6843852996826172,216,36
anthropic,claude-haiku-4-5-20251001,84,That is what the Hollywood star has made abundantly clear in an interview.,Das hat der Hollywood-Star in einem Interview jetzt unmissverständlich klar gemacht.,Das hat der Hollywood-Star in einem Interview mehr als deutlich gemacht.,0.92,,2026-02-26T22:22:02.624577+00:00,0.9049737453460693,0.7097377777099609,224,34
anthropic,claude-haiku-4-5-20251001,85,Then perpetrators discovered extortion software.,Dann entdeckten die Täter Erpressungs-Software für sich.,Dann entdeckten die Täter Erpressungssoftware.,0.95,,2026-02-26T22:22:04.228824+00:00,0.7570691108703613,0.8465688228607178,212,36
anthropic,claude-haiku-4-5-20251001,86,"""The last major flood we had was in March,"" said city administrator Lacy Landrum.","""Die letzte große Überschwemmung, die wir hatten, war im März,"" sagte Lacy Landrum von der Stadtverwaltung.","""Die letzte große Überschwemmung, die wir hatten, war im März"", sagte Stadtverwalterin Lacy Landrum.",0.92,,2026-02-26T22:22:05.708583+00:00,0.8762819766998291,0.6028814315795898,257,57
anthropic,claude-haiku-4-5-20251001,87,"At each stage, Alexandra Burkhardt and Heidi Faller were responsible for creating a delicious, nourishing dinner and breakfast.",An den Etappenzielen sorgten Alexandra Burkhardt und Heidi Faller für ein schmackhaftes wie auch stärkendes Abendessen und das Frühstück.,"In jeder Phase waren Alexandra Burkhardt und Heidi Faller dafür verantwortlich, ein köstliches und nahrhaftes Abendessen und Frühstück zuzubereiten.",0.95,,2026-02-26T22:22:08.008792+00:00,0.9102935791015625,1.3893227577209473,289,69
anthropic,claude-haiku-4-5-20251001,88,"The perpetrator is on the run, she said, and he is officially being sought.","Der Täter sei auf der Flucht, nach ihm werde öffentlich gefahndet.","Der Täter ist auf der Flucht, sagte sie, und er wird offiziell gesucht.",0.95,,2026-02-26T22:22:10.857784+00:00,0.7544050216674805,2.094088554382324,240,44
anthropic,claude-haiku-4-5-20251001,89,The Portuguese Air Force said today the pilot of the P-3C Orion plane was on a training flight to identify fishing boats off the coast and had to drop so low because it was the only way of checking them.,"Die portugiesischen Luftstreitkräfte gaben heute an, dass sich der Pilot des P-3C Orion Flugzeugs auf einem Trainingsflug befand, um Fischerboote vor der Küste zu identifizieren und dabei so tief fliegen musste, dass dies die einzige Möglichkeit darstellte, sie zu erkennen.","Die portugiesische Luftwaffe teilte heute mit, dass der Pilot des P-3C-Orion-Flugzeugs einen Trainingsflug durchführte, um Fischerboote vor der Küste zu identifizieren, und so tief fliegen musste, weil dies die einzige Möglichkeit war, sie zu überprüfen.",0.92,,2026-02-26T22:22:12.646164+00:00,1.1615865230560303,0.6262657642364502,361,109
anthropic,claude-haiku-4-5-20251001,90,"Treats says nude calendar for 'women, as well as men'","Treats will Nacktkalendar für ""Frauen und für Männer""","Treats sagt, dass Nacktkalender für 'Frauen sowie Männer'",0.65,,2026-02-26T22:22:15.673039+00:00,0.927152156829834,2.099083185195923,230,41
anthropic,claude-haiku-4-5-20251001,91,My last stop is a shop said to have inspired a fresh generation of vinyl lovers: Urban Outfitters.,"Mein letzter Halt ist ein Geschäft, von dem gesagt wird, dass eine neue Generation von Plattenliebhabern inspiriert haben soll: Urban Outfitters.","Mein letzter Halt ist ein Geschäft, das angeblich eine neue Generation von Vinyl-Liebhabern inspiriert hat: Urban Outfitters.",0.92,,2026-02-26T22:22:17.215281+00:00,0.9145019054412842,0.627117395401001,264,58
