id,src,ref,hyp,conf,parse_warnings,timestamp_utc
71,"Investigators believe it was a dispute among Ulm's biker gangs, between a Kurdish gang and a Turkish gang.",Den Ermittlern zufolge geht es um einen Streit im Ulmer Rockermilieu zwischen einer kurdischen und einer türkischen Gang.,"Ermittler glauben, es war eine Auseinandersetzung zwischen Ulmer Rockergruppen, zwischen einer kurdischen Gang und einer türkischen Gang.",0.92,,2026-02-26T21:54:07.689540+00:00
72,"They are judged on execution, difficulty and ""flight time,"" according to the official Olympic program.","Sie werden laut offiziellem Olympiaprogramm nach Ausführung, Schwierigkeitsgrad und ""Flugzeit"" bewertet.","Sie werden nach AusfÃ¼hrung, Schwierigkeitsgrad und âFlugzeit",0.45,translation_no_json,2026-02-26T21:54:10.846822+00:00
73,"Mr Jones said: ""The three men thrown in the water are lucky to be alive and completely uninjured.","Herr Jones sagte: ""Die drei Männer, die ins Wasser geworfen wurden, haben Glück unverletzt und noch am Leben zu sein.","Herr Jones sagte: ""Die drei Männer, die ins Wasser geschleudert wurden, können von Glück reden, dass sie am Leben und völlig unverletzt sind.",0.95,,2026-02-26T21:54:14.635902+00:00
74,A front-row seat to the stunning architecture of the Los Angeles Central Library,Ein Sitz in der vordersten Reihe zur atemberaubenden Architektur der Zentralbibliothek von Los Angeles,Ein Platz in der ersten Reihe für die beeindruckende Architektur der Los Angeles Central Library,0.95,,2026-02-26T21:54:18.718871+00:00
75,The 29-year-old defended herself by saying she had suffered with bad toothache after an operation.,"Sie habe nach einer Operation starke Zahnschmerzen gehabt, verteidigte sich die 29-Jährige.","Die 29-Jährige verteidigte sich mit der Aussage, dass sie nach einer Operation unter starken Zahnschmerzen gelitten habe.",0.95,,2026-02-26T21:54:22.032159+00:00
76,In a meeting with President Putin shown on state television both men claimed that the chief of staff was stepping down at his own request.,"Bei einem Treffen mit Präsident Putin, das im Fernsehen ausgestrahlt wurde, behaupteten beide Männer, dass der Stabschef auf eigenen Wunsch zurücktritt.","In einem im Staatsfernsehen gezeigten Treffen mit Präsident Putin behaupteten beide Männer, dass der Stabschef auf eigenen Wunsch zurücktrete.",0.95,,2026-02-26T21:54:25.360512+00:00
77,"""VW must fully meet the requirements of my investigative committee and the KBA.""","""VW hat die Auflagen meiner Untersuchungskommission und des KBA vollumfänglich zu erfüllen.""",VW muss die Anforderungen meines Untersuchungsausschusses und des KBA vollständig erfüllen.,0.95,,2026-02-26T21:54:27.890458+00:00
78,"""My job isn't about a retirement tour.""","""Mein Job beinhaltet keine Abschieds-Tour.""",Bei meinem Job geht es nicht um eine Abschiedstournee.,0.95,,2026-02-26T21:54:30.858646+00:00
79,"Like the Olympics, Heathrow is an infrastructure project for the many, not just the few.",Wie die Olympischen Spiele ist Heathrow für viele und nicht für einzelne ein Infrastrukturprojekt.,"Wie die Olympischen Spiele ist Heathrow ein Infrastrukturprojekt für die Vielen, nicht nur für die Wenigen.",0.95,,2026-02-26T21:54:33.807248+00:00
80,"While many baseball legends take to the great stage over their last few games, Rodriguez had to sit on the sidelines.","Während viele Baseball-Legenden in ihren letzten Spielen noch einmal die große Bühne erhalten, musste Rodriguez häufig auf der Bank sitzen.","Während viele Baseball-Legenden in ihren letzten Spielen die große Bühne betreten, musste Rodriguez auf der Bank sitzen.",0.92,,2026-02-26T21:54:38.153748+00:00
81,Is Ethiopia about to crack?,Ist Äthiopien gerade dabei zusammenzubrechen?,Steht Äthiopien kurz vor dem Zusammenbruch?,0.95,,2026-02-26T21:54:40.705340+00:00
82,Law are constantly being passed in the name of anti-terrorism.,Ständig wird im Namen der Terrorbekämpfung an Gesetzen geschraubt.,Ständig werden Gesetze im Namen der Terrorismusbekämpfung verabschiedet.,0.95,,2026-02-26T21:54:43.556288+00:00
83,"The ""Intercultural Journey"" project continues.","Das Projekt ""Interkulturellen Reise"" geht weiter.",Das Projekt âInterkulturelle Reise,0.65,translation_no_json,2026-02-26T21:54:46.512002+00:00
84,That is what the Hollywood star has made abundantly clear in an interview.,Das hat der Hollywood-Star in einem Interview jetzt unmissverständlich klar gemacht.,Das hat der Hollywood-Star in einem Interview unmissverständlich klargemacht.,0.95,,2026-02-26T21:54:49.576959+00:00
85,Then perpetrators discovered extortion software.,Dann entdeckten die Täter Erpressungs-Software für sich.,Dann entdeckten die Täter Erpressungssoftware.,0.95,,2026-02-26T21:54:52.402266+00:00
86,"""The last major flood we had was in March,"" said city administrator Lacy Landrum.","""Die letzte große Überschwemmung, die wir hatten, war im März,"" sagte Lacy Landrum von der Stadtverwaltung.",âDie letzte groÃe Ãberschwemmung hatten wir im MÃ¤rz,0.15,translation_no_json,2026-02-26T21:54:55.613454+00:00
87,"At each stage, Alexandra Burkhardt and Heidi Faller were responsible for creating a delicious, nourishing dinner and breakfast.",An den Etappenzielen sorgten Alexandra Burkhardt und Heidi Faller für ein schmackhaftes wie auch stärkendes Abendessen und das Frühstück.,"Bei jeder Etappe waren Alexandra Burkhardt und Heidi Faller dafür verantwortlich, ein köstliches, nahrhaftes Abendessen und Frühstück zuzubereiten.",0.95,,2026-02-26T21:54:58.542393+00:00
88,"The perpetrator is on the run, she said, and he is officially being sought.","Der Täter sei auf der Flucht, nach ihm werde öffentlich gefahndet.","Der Täter ist auf der Flucht, sagte sie, und er wird offiziell gesucht.",0.95,,2026-02-26T21:55:01.665159+00:00
89,The Portuguese Air Force said today the pilot of the P-3C Orion plane was on a training flight to identify fishing boats off the coast and had to drop so low because it was the only way of checking them.,"Die portugiesischen Luftstreitkräfte gaben heute an, dass sich der Pilot des P-3C Orion Flugzeugs auf einem Trainingsflug befand, um Fischerboote vor der Küste zu identifizieren und dabei so tief fliegen musste, dass dies die einzige Möglichkeit darstellte, sie zu erkennen.","Die portugiesische Luftwaffe teilte heute mit, dass der Pilot des P-3C Orion-Flugzeugs auf einem Trainingsflug zur Identifizierung von Fischerbooten vor der Küste war und so tief fliegen musste, weil dies die einzige Möglichkeit war, sie zu überprüfen.",0.95,,2026-02-26T21:55:06.436491+00:00
90,"Treats says nude calendar for 'women, as well as men'","Treats will Nacktkalendar für ""Frauen und für Männer""","Treats sagt Nacktkalender für 'Frauen, sowie Männer'",0.92,,2026-02-26T21:55:09.345690+00:00
91,My last stop is a shop said to have inspired a fresh generation of vinyl lovers: Urban Outfitters.,"Mein letzter Halt ist ein Geschäft, von dem gesagt wird, dass eine neue Generation von Plattenliebhabern inspiriert haben soll: Urban Outfitters.","Meine letzte Station ist ein Geschäft, das angeblich eine neue Generation von Vinyl-Liebhabern inspiriert haben soll: Urban Outfitters.",0.92,,2026-02-26T21:55:12.357304+00:00
92,"Especially savory are the accounts of the government's response to its hungry citizenry, like President Herbert Hoover's let-me-eat-cake attitude.","Insbesondere schmackhaft sind die Berichte über die Antwort der Regierung an die hungernden Bürger, wie Präsident Herbert Hoovers Lass-mich-Kuchen-Essen-Haltung.","Besonders pikant sind die Berichte über die Reaktion der Regierung auf ihre hungernde Bevölkerung, wie etwa Präsident Herbert Hoovers Soll-doch-Kuchen-essen-Haltung.",0.92,,2026-02-26T21:55:15.935567+00:00
93,It's a rare sight.,Seltener Anblick.,Das ist ein seltener Anblick.,0.98,,2026-02-26T21:55:19.244303+00:00
94,"United States' Simone Biles, left, and Aly Raisman embrace after winning gold and silver respectively for the artistic gymnastics women's individual all-around final at the 2016 Summer Olympics in Rio de Janeiro, Brazil, Thursday, Aug.","Die Amerikanerinnen Simone Biles, links, und Aly Raisman umarmen sich, nachdem sie jeweils Gold und Silber im Einzelmehrkampffinale der Frauen im Kunstturnen bei den Olympischen Sommerspielen 2016 in Rio de Janeiro, Brasilien, Donnerstag, gewonnen haben","Die US-Amerikanerinnen Simone Biles, links, und Aly Raisman umarmen sich, nachdem sie Gold bzw. Silber im Mehrkampf-Finale der Frauen im Kunstturnen bei den Olympischen Sommerspielen 2016 in Rio de Janeiro, Brasilien, am Donnerstag, den Aug., gewonnen haben.",0.92,,2026-02-26T21:55:24.013750+00:00
95,Strong demand for medical technology in Asia has boosted Carl Zeiss Meditec's turnover.,Eine hohe Nachfrage nach Medizintechnik in Asien hat den Umsatz von Carl Zeiss Meditec angekurbelt.,Die starke Nachfrage nach Medizintechnik in Asien hat den Umsatz von Carl Zeiss Meditec gesteigert.,0.98,,2026-02-26T21:55:27.402619+00:00
96,"The safety systems include city emergency braking assistant (functions up to a speed of 32), collision warning system, and the lane departure warning system.","Zu den Sicherheitssystemen gehört der City-Notbremsassistent (arbeitet bis Tempo 32), das Kollisionswarnsystem und der Spurhalteassistent.","Die Sicherheitssysteme umfassen einen Notbremsassistenten für die Stadt (funktioniert bis zu einer Geschwindigkeit von 32), ein Kollisionswarnsystem und ein Spurverlassenswarnsystem.",0.92,,2026-02-26T21:55:31.423181+00:00
97,"Two of the men were rescued by a local fishing boat, while the third man, aged 60, was found exhausted and clinging to a buoy without a lifejacket.","Zwei der Männer wurden von einem örtlichen Fischerboot gerettet, während der dritte Mann im Alter von 60 erschöpft und an einer Boje hängend ohne Rettungsweste aufgefunden wurde.","Zwei der Männer wurden von einem örtlichen Fischerboot gerettet, während der dritte Mann, 60 Jahre alt, erschöpft und ohne Schwimmweste an einer Boje klammernd gefunden wurde.",0.98,,2026-02-26T21:55:34.913974+00:00
98,"When the IOC announced that it would hold more than 2000 targeted doping checks in advance of the Rio games, it also announced, unusually, that athletes from Kenya and Russia would be examined particularly closely.","Bei der Ankündigung der vom IOC aufgelegten mehr als 2000 Doping-Zielkontrollen vor den Rio-Spielen wurde ungewöhnlicherweise vorher darauf hingewiesen, dass besonders Athleten aus Kenia und Russland ins Visier genommen werden.","Als das IOC ankündigte, dass es im Vorfeld der Spiele in Rio mehr als 2000 gezielte Dopingkontrollen durchführen würde, gab es ungewöhnlicherweise auch bekannt, dass Athleten aus Kenia und Russland besonders genau untersucht werden würden.",0.95,,2026-02-26T21:55:39.103629+00:00
99,"Skinner was the man Britain's coaches stuck with, seeing potential in the Scot which has now been realised.","Skinner war der Mann, bei dem sie blieben, als sie Potenzial in dem Schotten sahen, das sich jetzt entfaltet hat.","Skinner war der Mann, an dem Großbritanniens Trainer festhielten, da sie Potenzial in dem Schotten sahen, das sich nun verwirklicht hat.",0.95,,2026-02-26T21:55:43.073406+00:00
100,De Maizière also presented a few new ideas.,Ein paar neue Ideen präsentiert de Maizière auch.,De Maizière präsentierte auch einige neue Ideen.,1.0,,2026-02-26T21:55:45.857174+00:00
101,"And even this week, state TV has been predicting cheaper fruit and vegetables once Turkish agricultural imports are permitted again.","Diese Woche prognostizierte das Staatsfernsehen billigeres Obst und Gemüse, sobald die türkischen Agrarimporte wieder erlaubt werden.","Und sogar diese Woche hat das Staatsfernsehen billigeres Obst und Gemüse vorhergesagt, sobald türkische Agrarimporte wieder erlaubt sind.",0.95,,2026-02-26T21:55:50.348927+00:00
102,"U.S. Wins 4th Straight in Women's Field Hockey, Setting Up Showdown With Britain","Die USA gewinnen viertes Match im Feldhockey der Frauen, ein Showdown mit Großbritannien steht bevor",USA gewinnt 4. Sieg in Folge im Damen-Feldhockey und stellt Showdown mit Großbritannien auf,0.85,,2026-02-26T21:55:54.719891+00:00
103,"De facto, the administration cannot find any private homes.",De facto findet die Verwaltung keine privaten Wohnungen.,De facto kann die Verwaltung keine Privatwohnungen finden.,0.95,,2026-02-26T21:55:57.613140+00:00
104,"Despite this, he believes they are achievable, and is not demanding anything that has no chance with the coalition partner.","Er halte dies trotzdem für zumutbar und fordere auch nichts, was beim Koalitionspartner ohnehin keine Chancen habe.","Trotz dessen glaubt er, dass sie erreichbar sind, und fordert nichts, was beim Koalitionspartner keine Chance hat.",0.95,,2026-02-26T21:56:01.050557+00:00
105,"A culture of political correctness has led to a blind eye being turned to widespread voting fraud in Muslim communities, a devastating government report reveals today.","Eine Kultur der Political Correctness hat dazu geführt, dass weitverbreiteter Wahlbetrug in muslimischen Gemeinden wissentlich ignoriert wird wie ein vernichtender Regierungsbericht heute offenlegte.","Eine Kultur der politischen Korrektheit hat dazu geführt, dass weit verbreiteter Wahlbetrug in muslimischen Gemeinden ignoriert wird, wie ein vernichtender Regierungsbericht heute enthüllt.",0.92,,2026-02-26T21:56:04.906023+00:00
106,"In the medium term, this could even grow to ""a few hundred thousand"", believes Ali Toprak, President of the association.","Mittelfristig könnten es sogar ""einige hunderttausend"" werden, glaubt der Verbandsvorsitzende Ali Toprak.",Mittelfristig kÃ¶nnte diese Zahl sogar auf âeinige Hunderttausend,0.45,translation_no_json,2026-02-26T21:56:08.279296+00:00
107,"Turbulence at the top of Nuremberg's market research firm GfK: After another round of disappointing figures and the resignation of the managing director, the firm, fifth in its sector globally, is on the brink of a personal new start.",Turbulenzen an der Spitze des Nürnberger Marktforschungsunternehmens GfK: Nach erneut enttäuschenden Geschäftszahlen und dem Rücktritt der Unternehmensführung steht die weltweite Nummer Fünf der Branche vor einem personellen Neuanfang.,Turbulenzen an der Spitze des Nürnberger Marktforschungsunternehmens GfK: Nach einer weiteren Runde enttäuschender Zahlen und dem Rücktritt des Geschäftsführers steht das weltweit fünftgrößte Unternehmen seiner Branche vor einem personellen Neuanfang.,0.95,,2026-02-26T21:56:11.986003+00:00
